LB0887873,F98339,28F
WQ7196332,WN2481,25D
FT3538369,WN7314,9B
QL2484745,DL8923,14F
JM6250599,AA5886,15A
IB4889376,WN8626,10D
OC5272832,AS8807,18E
TV5080723,WN1816,19A
SP7277400,B68668,19E
DH3366608,WN1795,25F
MT1459238,NK3205,22C
WL1087170,G41154,12F
KA9902381,B61327,30B
NK3786412,UA5195,13B
ND5191057,AS2260,11B
YN0869695,DL4239,7D
ON2064806,NK9560,13D
ZB4773792,B66843,25F
UH9881555,DL6547,23A
ZN3700942,F93032,17E
BQ6808719,B69474,12B
RB7869808,DL6021,21C
CB5971469,NK7134,20E
PK0095875,WN1155,2C
GV8483903,UA5577,7A
UK0074043,DL6412,26E
WP0775556,B61071,27A
CP7590442,G45486,6D
UV4754399,UA5195,17F
PD5207002,SY2914,4B
FD3054817,F91909,15E
ZC6591292,UA8905,5A
ZC2268663,AA8894,13F
WL8019040,DL4739,26D
TM7481418,WN6393,19C
HT5436948,NK3670,26B
MU8577946,UA7486,23A
ZU5007498,WN7830,5B
PX0345216,F97348,10C
TI2407369,B62915,26C
DL5275365,AA7260,18B
YH2890418,NK7469,27A
TF1781676,WN6080,13C
HW5985791,AA9104,5F
LI6527781,AA3864,13E
VZ4233929,SY3482,24A
WW8604404,WN9584,29E
IT9941766,G43307,20F
VE2993196,G48442,3D
RE7924149,G48864,13D
GZ6316781,DL4739,28E
TQ4301644,AS8014,28C
DD5472032,DL3081,24F
UK7445709,AA8821,10B
GA3844193,AS6950,17C
DF0552337,AS8918,23D
VZ5936758,B69270,7D
TJ1297988,NK2283,8F
UQ6352964,F92494,23D
YF0345128,G49849,8B
IB5910938,SY8644,14E
HF0326370,SY7998,7D
YZ5077156,F91909,24B
KA9902381,WN1479,27C
FE4854381,B65275,15E
OM5976296,DL8923,27A
FD0889352,NK9648,20B
WC0204369,AA7260,2C
GR9786223,SY3251,11D
BC8334868,SY6915,8C
LD4539932,SY3482,24C
GA5816818,B61327,17F
ZX0401910,UA9519,15B
VV3310470,SY1748,12A
PK7468661,G47817,23F
SU4710071,UA3976,28B
BY5671728,SY5572,18B
MG0677915,DL2230,9E
TK3941509,NK5912,23E
AR9322853,WN3073,22E
VL9423700,G47167,29D
DJ7064258,NK4964,28C
TX6535096,AA5506,8A
AR8317291,WN8857,2C
NX2382660,UA2567,18C
NX2382660,AS9075,10B
OT6724185,SY2910,1A
SY5970301,WN1816,30A
GD9932290,B65275,10A
EA1410893,F92616,5F
LL2884677,G41263,8C
BK7432720,WN5837,7E
HA0744095,DL5833,30A
ZQ3861720,B63223,12A
OQ7357506,SY6858,28E
NA9483151,DL2230,15B
ZM4182595,G49849,1D
WV2160538,AA6323,23D
UF7655359,WN4416,19C
YN0869695,UA2663,10A
RM6280302,AS2376,18A
ZN1937172,B62121,12F
HE2091381,UA3547,30C
YT7218820,NK1798,5B
PX0345216,SY2658,5C
CQ3610371,WN6149,4E
FE0559709,SY5171,30B
ZN4831748,F98672,13A
AP3622538,SY6858,23E
BI1040508,WN7682,20E
NN9233476,NK2985,28B
OK6151273,F92816,1A
MY9873812,G45339,24E
OT8194724,AA2382,30F
MX7853362,WN4416,18E
EK9082262,DL6040,14E
OR7339261,AA8499,2F
IP2962210,AS4173,20B
QW1178402,F96434,7C
VB7504653,DL4281,9E
JX9895282,G44430,19B
II2548175,AS8918,11B
ZR0646914,NK8966,23B
ED8282100,DL7051,28D
GX1025791,F96434,24A
BL7371150,SY5698,24C
HX6771033,NK9262,20E
XL9071824,AS6080,28A
DV6268061,WN6786,21C
CH6732097,F94103,5D
VX2395788,UA5038,12C
BM4996449,AS6630,21C
MU2414888,NK1934,22F
BW4943344,DL8923,20F
QO6826090,AS1625,10D
PX8024912,NK1462,18D
FD3015401,UA7486,15B
WE9613096,AA5055,4F
WC5370892,AA3643,17D
NA5932285,G49849,23E
AI1432144,B64098,14D
RD9459254,SY1821,9F
XO5338555,UA9387,20D
UC8482668,NK9262,5E
ZD9085370,G43627,8E
CJ5338693,DL7051,28F
UJ5148556,B66047,24C
ZU5007498,F98672,21E
JT6317752,UA5198,3B
PO4870633,WN5716,17C
JW4465288,NK2993,24D
PE8676255,SY2510,24C
EM5198176,WN4109,20C
SF2822991,B63223,30A
IW0629325,WN5837,7A
KD9177875,AS6984,17E
TS7695492,B64167,29C
JK2747471,WN4909,16C
JM3683585,AS8014,6F
LV8520682,DL4585,6C
AL0178749,G42324,25B
EG8867966,AA1020,9A
NX0216351,SY5171,18F
AA3795553,SY5679,27F
TT7040559,UA1486,2B
NV0650799,SY1821,6C
WJ6546451,UA7063,7D
AW7144141,DL3081,17D
DS3964530,DL3081,26A
YI0634057,UA8933,2A
ZY1349916,AA2452,4C
OC7343658,F96858,10D
WN5510825,WN5716,8C
JE6597723,B67431,20F
CA6908243,WN6037,15C
AT1061273,NK8277,21D
ZM1415846,G43527,5C
UW2605499,WN4359,28D
TL7815415,NK5823,1D
HB4254818,NK5912,14C
UI6833767,B68443,5F
MF0042521,DL6412,15A
TF1781676,NK3205,13D
MA0211187,B62287,19F
KF6224998,B68119,5E
JH3155798,F95294,13D
KV2102709,WN6098,10C
MV1370354,F92616,11F
XG1716621,NK2985,14C
AK4393158,AA1020,26E
CF0423111,DL6571,25A
KR3663616,DL8923,27E
BP0265494,G45459,6C
RO9208456,AA8768,27E
QA9274262,G47817,14F
CF0909381,AS1861,2D
VH4508307,UA2004,6C
BM4996449,NK4987,25E
AN6332395,SY2658,20A
VI6389799,G44923,4C
ZZ4999127,DL6094,6C
NL7706862,WN5716,16D
KF3461678,F91153,28F
FR7482463,AS1048,5B
BN1087832,UA1486,14B
PV9569907,SY2910,14D
JW5277124,DL5026,7A
RU4609960,SY8036,13E
KM4393772,SY6295,5B
NF8796177,G45062,24B
CA9066258,G48714,1C
IV0097823,SY6915,15B
HU2953810,WN7322,27F
GI1216408,WN4206,5E
WC6885547,G43102,7E
AC7271003,UA8933,13F
WE1361606,NK3153,22A
MT9935949,DL7755,26B
GO4344840,NK5912,29E
UD7662667,WN7844,7D
KK6174235,B63223,12E
LE2540637,F92365,7A
VC6296176,AS7701,14F
WL7020458,G43627,29D
CP7590442,UA1132,18C
GK2530271,G43307,9D
PN8340279,AA7189,29B
RH6122227,B62287,7D
EJ7132304,UA5473,12E
NT4730385,SY6858,22D
PT1229566,F91153,10B
CJ1967011,NK3205,12F
WD2021097,UA2888,2D
PU8411198,AA6228,5F
DJ3718002,G41102,14B
KJ9387761,AS4853,25A
NC0803104,SY9434,5E
KD6772665,AA9464,25D
XS2515772,AS1048,19F
DC7943199,F95294,17C
DN2409029,UA7063,1C
TJ2260803,F95294,17A
MU3621602,DL7735,12B
KM5488200,G49169,18B
KA9231965,SY1573,29A
BA8407508,WN3180,9F
KD9177875,G47293,12B
DT1296459,SY6939,14F
GL0095090,G45062,14E
LO5014295,AS2376,4E
LP8316282,NK7827,3A
YD2756427,WN3180,1B
JT8337895,DL3882,22C
IQ4003615,WN3175,2D
GJ7157461,AA9955,10E
SB5728726,SY2874,16C
AQ0935382,NK9331,2B
NX2382660,AS6984,21D
BD7509395,F92879,4F
XY0574575,G41985,1C
SS4099118,AS6531,25F
OR4143666,B64079,27D
LB0887873,NK1978,24A
EK9082262,AA3643,13B
CG4779014,AS2017,14C
RV9860181,DL4739,4D
WH5383793,G44023,21C
ZP6136081,F92879,6F
UO1601476,WN5353,17B
UZ8511690,B68119,8E
VV3310470,SY2874,2F
TQ2112505,WN6028,5D
ZF3798281,F93032,14E
GV2355121,SY1321,15B
DF4053147,NK3308,8A
DK9004542,SY2047,4B
QF7538760,AS2260,11B
YS7714413,F91153,25D
NZ3704238,UA2644,20F
TX8846283,UA2663,8C
EP9773419,NK8666,28C
AE4954456,SY9876,5E
JM1161896,NK4069,20C
QE2289782,F97422,13F
PP9968682,NK7314,4B
VZ6370426,WN5411,28D
QE9960351,WN6317,21D
RV8349562,NK8277,27F
EU0176582,WN3882,5D
IX4897239,NK3308,10E
TJ2166178,AS8506,25E
XO5167940,G41985,14A
VE2993196,G48357,8E
SE1189298,AS2777,20F
SE6352551,B64079,20A
AT8934851,G49849,1D
XL9071824,NK9262,2A
CH3719726,DL2507,25C
GI1621126,G43772,15E
HZ7598330,UA1486,28E
CS2887155,F96434,27F
YP7019024,SY2047,1D
SI0688935,DL4239,29F
EC2334632,NK3900,25A
EJ6851805,AA4142,18C
VC7135817,SY6365,21A
FE4854381,SY8644,26A
HW5985791,AS6984,21B
AR9322853,B66675,30A
PE2052584,G43148,9D
DN1785599,AA7189,8E
EQ7612209,SY8644,3B
DI5874213,WN2583,28E
KM9503913,AS6080,30A
AI1432144,AS1048,30F
KD9993635,UA1919,26F
SL2853326,AS6630,20D
BW9816328,AS2777,2A
NJ2653322,AA2452,17E
DS5438995,WN2287,29B
CY2387935,WN6080,18E
JY0474993,AA6063,28E
NC5243303,G42213,18A
YX6551379,DL4473,25C
MX9071738,DL8326,9E
FF6496088,SY6497,4D
WQ4180333,UA9387,25A
GR9732230,AS8014,27E
LO5014295,F99177,3A
BZ1907413,SY7998,5A
LN2298500,NK7342,26A
FI2567100,SY5572,19D
CR3241787,SY2047,1A
OS1265536,UA4633,24D
SD4694213,G48551,24E
GF0278835,NK3670,4D
IM8846802,AA5055,10A
FA8307936,DL3882,3F
UJ5148556,B69265,16A
GA7468519,WN7314,14E
YD2756427,SY6858,17B
GM9471837,DL5422,20E
HX2602101,UA5977,12B
JT6317752,WN7314,24E
SE2374500,G48442,5E
ZR8084141,UA1241,10F
KB4917346,F96434,24B
LC3109788,UA8905,24E
AT8991722,G48357,9A
TJ4262372,G45486,6E
KR0303453,AS8918,11F
BO5602068,UA2567,17F
RJ4024921,B64098,3C
QP9732390,G46152,13C
RI5927315,SY9733,27E
VK5884020,F97422,28F
ZL2148337,NK7314,22B
WG9539544,G43364,11A
YK9242421,AA7717,7B
EA7240002,AS3497,8E
UC6874269,G49193,15E
ML5935511,F96872,12B
AE0854213,B68900,17D
IW8842517,SY1321,10D
AK6409614,SY7893,7F
PM8944377,NK9331,8D
IB3583470,NK2749,24F
PD1545971,AA6356,14B
IT9941766,AS8014,12C
BI1846748,B69265,26D
RU7822884,AS2693,8D
UQ3664962,F95813,15F
GK5738063,UA5195,10D
WY0057990,UA8195,9D
AV0084417,SY8218,16C
SF2822991,NK3795,21B
SF2822991,AS7407,6E
NB4556902,UA4473,23B
WF9268368,B69474,20A
YT5601350,DL4281,24E
HQ0818827,SY7893,16C
ND3611257,AA9721,5C
LX9539239,G48551,9D
YR9033214,SY1573,13B
OB4520431,AA1020,23E
NY8721471,AA8768,15D
TW4331892,DL4211,5A
OB4520431,B65536,7C
IM1212900,B68119,7A
OA0829497,UA2663,5B
MZ2041460,WN6393,21F
TD8404827,F94318,25C
XY1765734,AA5886,10D
UK9529143,F94764,22B
FN8743493,AA8499,28B
KF1355634,AS8807,8E
GI1621126,AS9177,30C
KZ7225223,AS7365,25A
ZA1142825,DL5973,24F
EM7067073,WN7257,29E
JY1119542,WN4733,7C
AN6332395,DL5833,8A
JK0771855,DL2507,25B
YI0634057,B65275,15C
VU9790925,WN3073,17C
RI6342984,WN4909,23C
MX9071738,SY1948,21C
XN1893952,B62287,17A
CA9066258,NK7484,11E
EB8186418,AS2394,7D
HO3633990,NK1798,23E
OQ6279675,B63223,22F
GB3494894,NK8277,23F
GA4905108,B67231,26A
BS5496401,SY8036,1B
BU3918862,WN3175,29B
ZE7678206,NK5912,5F
WP1475207,G47009,7C
RU9225578,AS2256,15D
IL4693537,WN2481,20B
WB1116521,G46169,19F
OK6151273,F92494,27E
IP3210811,DL4585,23E
ZG5742505,F98672,10A
IQ3314924,NK4814,15F
SZ2262142,UA4486,26D
DJ1888189,NK7827,6C
LP0281312,WN3753,24F
NL9779594,B67231,11E
YE9865885,AS1861,25A
BG3508056,SY1399,13E
MU8577946,DL2507,30A
WV6153816,G41142,30C
TE2458468,B69474,17A
IZ2788255,F96796,2D
CN7057250,AA7722,28E
AY0250993,F91909,18C
UY2885304,B65599,24D
BI1040508,DL8153,12E
PE8676255,DL8556,20C
RC0886322,F93032,17B
MM8690871,B66041,27B
HE3629555,WN5411,3B
OV4050253,AA6881,14A
II9784133,SY5819,23A
MT7151459,AA2382,3C
WG9539544,SY2910,28A
UZ4481610,NK5275,25D
CP4324917,G45486,15A
MM6088738,WN5845,23C
VK6013262,AS6984,28B
SM8363142,DL2287,28C
XN7251651,AS1471,9B
NA8685233,F99177,12B
AM1547254,AA7722,28C
SH3071611,AA7260,10F
WB6757558,B62506,18C
IM0941405,B66041,26C
GC5053163,DL3452,5C
UV8578586,AS6531,28A
HO6472053,SY3251,27C
OD1907964,SY7893,18B
AS1867193,F98672,1F
NI3313386,G41786,6A
IE0196588,G41142,4D
XJ5437820,AA1020,30D
VB2073693,WN4109,25A
ND3682986,AA5506,17C
PC7136415,SY3482,11C
CR3241787,G49547,22D
AI0381129,F96630,12A
RN9931241,G44023,2F
MV1370354,NK1276,8D
ZG3149382,NK2993,14B
QL0339515,G49849,27B
FL1704894,SY6858,17B
XM4989924,AS8918,24B
HC5395963,NK1798,21F
GF8140557,DL7865,18B
ML1943388,AA6323,26C
FN5497765,SY2141,21D
ZL6037119,B67460,3B
TZ2975593,NK2749,17B
GD9932290,UA7831,10B
JF1701863,SY9733,6B
HU3227386,AA3643,6A
WU3060158,WN8857,6E
ME8638161,SY2658,7C
EB5163251,SY2681,21E
JL3637282,NK7469,25C
PC7136415,G45459,21E
OS4600307,AA5999,30A
NB4556902,DL3774,28C
LX3415115,B64790,29E
PX0345216,DL3704,13E
RH2940048,NK2378,8F
CR0075516,DL2287,4B
RN7185956,DL6215,8A
OV4050253,AS8403,15D
SZ2213116,AA9104,10A
HN3332009,SY3251,5E
NF4934146,UA7063,22D
QQ9711885,SY1214,7A
KZ2881474,UA5473,24B
PA4693636,F98339,2B
GA3844193,UA1241,10E
NL7706862,B62145,9C
EA2139885,SY5679,30A
EC2334632,SY7893,10D
MY9873812,WN3733,17E
XT6801580,G45194,18F
KF1355634,NK9648,30D
GA5816818,AA5506,12A
PE8676255,SY9733,13B
QL2484745,DL6571,29C
OV9008734,B64167,25A
CH4321850,SY9777,30B
IH6633158,G48864,28B
RJ2850323,G47754,15F
IJ0094044,G49033,13D
AM3336308,AA6063,11C
PM8878310,B66675,13F
CX1147411,SY9434,27B
BX7070694,WN9601,1D
GK9228633,SY3482,1B
NT4730385,SY7190,30B
IP9052851,AS2376,24A
AH9381807,UA4574,5D
RE9154065,WN4909,26F
VZ5936758,G43307,19B
SJ0127264,SY5572,17F
DR1727318,SY7998,11D
QD5902570,NK8885,15A
LA1453071,F93517,17A
HO2192589,DL5422,18C
YO7837875,AS6950,27E
DB4361045,WN5716,26F
LX3415115,B67231,18E
UQ6352964,DL6547,28F
UK0074043,NK2985,16D
YS0464363,NK2985,2C
ND4729564,AA4672,25B
NA6912282,B64837,9E
PY6008093,SY9777,14D
RZ9869009,SY1399,9D
AM1306521,G48357,3B
LL7069270,F92616,29E
MF2396646,UA7727,1C
YZ2596496,WN4416,20C
QK5953657,G41263,18B
RO4969961,F92816,21D
MR5241294,SY2874,4A
WN5510825,DL2230,11A
WX6339516,F97552,22C
BA5310051,SY5679,11F
ZL8245174,NK3205,26E
BB9076001,WN1816,24C
FL1977720,SY5698,11C
ML6011781,DL4473,8B
KY0843841,AA2382,21B
IQ6407996,WN1795,24C
XT8846527,G43307,4A
WL3715355,F91909,8E
BB0027002,DL8211,18A
EF2601657,SY1478,28F
BO1254662,B61327,21F
FL9356716,G41031,17E
RL8749951,B62853,1F
RO1363924,G47167,26F
NC4246815,F94628,16E
PS5222391,NK5912,17E
QJ1329986,F94764,24C
HZ1918847,WN4109,8E
KY8762271,AA9955,7C
XU2906407,DL2230,8D
FN7045701,WN2013,27A
GM7385661,AS1861,11E
EZ4751518,NK2378,11E
AZ6925116,AS6974,1E
LC1127074,DL4036,3C
BX7070694,SY1214,17D
IB3583470,G47754,28E
RQ5468078,SY6915,13E
PE8676255,F92616,17D
OA0029628,B67958,24B
QY6708783,F99177,30A
IL0257152,AA8867,22C
HF2721657,AS3926,20A
IE6411527,NK8966,12A
LK9510481,AA8894,7D
YJ9434599,UA2644,29C
MB5485761,NK3153,11B
IA2741964,SY2910,11A
UZ8511690,UA1132,13C
KS6074874,WN2287,5D
YR9033214,DL2287,20C
UX4709212,DL7735,28B
IM1212900,NK3205,15C
TW8596808,F98742,11F
UR5239393,WN6037,12A
IJ4658315,UA5198,10A
UJ0405344,B66041,12F
VF7710306,NK8004,5E
ZW0722999,WN2722,4A
YV3284272,F97422,21B
GO4344840,F91909,5D
DA5895471,B69270,8A
ED9960434,AA4640,16B
LD5437964,UA5038,15A
YI7218001,AS2256,9D
JR7455127,WN2722,11F
AM3336308,UA2004,16D
VP4098982,NK9301,28F
DI9229506,AS3647,15B
NC9096375,AA5886,26C
MB5493028,SY2658,14E
BA2690419,B65599,3D
LI6527781,G43772,22E
TH9385541,AA4066,17B
KB8748784,B68443,29C
GE8029541,SY8661,22C
XJ3070257,NK1276,2E
TQ7916576,WN7322,14B
US0739263,UA8933,25F
ZU4364353,SY2047,13D
ZI5283295,NK7314,15D
HM0447384,F97500,21B
HK4008109,UA4574,6E
LN5696001,DL4585,29E
ZC6755712,WN7830,15F
ZM2740973,F91506,12D
DW5993677,AA3236,19A
TB8557905,AS6630,3C
AM8385920,G49033,12D
LO1438683,NK8277,29E
AJ9415647,NK1462,3F
YN8856867,WN1479,7C
KE9046115,AS1861,12C
RH5029678,G42324,11B
TW4331892,G48551,30C
VC6028887,DL4164,13E
MU3621602,WN1157,18D
KG0869832,F99400,23B
WA0018646,UA1241,9D
AJ0536788,WN7682,26F
NS0006081,SY1478,15A
JG7753089,NK2749,27A
PC7816634,B65275,14A
YF0345128,DL6094,20E
EX0506005,AA3427,2C
BQ4904615,SY6497,5D
KD1902653,WN5291,26F
BO2162688,DL3081,25D
WC7278995,B62915,10B
PA4693636,AS2777,18A
JJ3119678,AA2452,11A
ZN4831748,G45486,1C
ZQ0411986,F97348,28D
XR6934382,F92686,5E
TV0277823,B62915,3D
HO5955293,G41251,3A
DT3258331,G41251,2C
VZ3059061,G48714,16E
YT7218820,B61186,15F
IC1108917,AS6184,26D
JY7694365,AA7603,14C
UK9529143,DL5422,12D
QL6328490,AS6451,22A
PL6701134,F94103,16F
HO6472053,AS7701,29E
HT1624120,AA5506,7A
IF4113168,G45486,18E
JR1383752,DL4211,12E
XJ5437820,DL7735,16E
EB5163251,DL6040,12F
XC5602044,DL2507,2E
WE8987286,AS1048,19F
WC0204369,UA4473,16A
SC2703902,B61522,25C
PP9968682,G41142,9E
DB5596493,UA8195,9A
KJ9387761,F95058,19C
NI8717150,NK8966,19A
XQ1527921,AS8506,3E
WH5383793,DL6547,18C
OQ1924296,WN2415,12B
MT9935949,AS9671,19B
DF4053147,NK4069,17F
HU4348365,G42213,17A
DR9844498,B67412,30D
DN0183899,NK4069,18B
TI5794955,NK9301,14A
VC6296176,G48714,23D
MR2901360,G44342,6F
LP1990157,AS6622,25B
BB7227182,SY2874,10B
UK8876684,UA7831,19A
YS0362856,NK9301,20A
SE7689758,WN6393,5D
NV5682050,WN5188,28B
IO6093215,DL4164,11D
IP9052851,AS9671,7B
UY0397805,UA9519,13F
EJ3812304,G45583,2F
OT4610031,UA4617,12B
CM2819344,NK4069,25D
OL8498188,B62853,15C
NS9663302,DL6910,5E
YS0362856,NK4987,13D
CZ0153790,DL4211,1A
OS4600307,WN1155,16A
FC7765178,AA5745,6F
BK8811627,NK8004,9B
ZN1937172,G46214,15B
WA4121382,DL8556,11F
IC1108917,AS8807,29F
KB7026916,G42389,1C
UV2386538,AS5326,7E
YY4490416,NK3606,25F
CG3020447,AS6451,3C
XA2666960,SY4732,6C
ST3901026,F96556,13C
EC6598671,DL6910,23E
MZ2041460,AA9721,7B
ET6940596,SY1573,23E
BE8022534,UA5038,16F
LH8005525,UA1919,1A
PA7694789,UA8018,2C
IA7586388,DL6547,13F
ZG3149382,AS2260,9F
OQ6279675,NK5912,25D
XB2542144,DL3452,12D
ST2211066,AA8768,26F
HJ2670428,UA8933,1D
RG9439226,G43527,9D
JW6578448,G43537,15A
RN9931241,AS6080,26E
FP4690444,UA2004,21A
ZI4561129,AS1861,17A
FQ1400767,B66675,19B
NK7288058,B61522,4D
FZ5474241,AS1625,29F
BQ6674059,UA3547,23A
KA9902381,G43102,2C
VG3611208,AA7260,16E
QB6517160,WN6786,14F
SU4710071,UA6424,26B
FT3538369,AS5507,30D
KI2335153,G45486,4C
LO1438683,AA9104,25D
IQ3314924,DL6040,23F
WS6576133,DL1232,12F
HF0326370,UA5977,15E
WI6418071,G43527,14D
KF4868448,B68900,5D
AL2594222,UA8933,21A
QA8870201,F94599,23D
IX4897239,NK7347,9A
MN7043581,NK3795,15A
AD3683116,DL6412,5A
FB3412143,F97500,21D
ZN1937172,AS7407,29D
HG5079976,DL4239,29C
QO6826090,SY1748,7B
GR9732230,WN6626,14E
EO9559504,AA3643,7D
WH1142910,WN5716,17F
YO1847806,NK4987,26D
KW2781001,WN7314,6C
TO8605743,G47009,14F
QT9066994,AS6984,17D
YR6049923,WN9584,24A
PM2454105,AS2777,30E
FQ1400767,AA4066,20B
EC3855846,AS4853,7B
MK2058630,NK2613,20C
FZ5606602,DL3704,13C
BA8407508,AA8642,12B
SG5747063,NK7342,20F
LB8911728,G41985,19C
XL9071824,AA9955,16E
CN7002022,UA1241,5D
AJ5682043,SY1399,14C
EY4966334,F98672,8B
RG1111187,AA4142,30D
BU9842835,UA7486,26D
ND4729564,DL4164,10D
SX4670593,F94103,25E
ZH0514063,WN6080,2C
MW0920554,AS1861,9B
WT2683081,DL4164,18C
GB2671302,G47009,28A
CF8935289,DL8923,9E
PP3784764,G44023,12D
CR3458153,WN4359,8E
ZU2687831,F93517,15A
NV0330701,AS6974,5A
NO3551363,AS6974,24E
DA3745632,SY5320,11D
VF7710306,SY9733,8D
XO2610124,B69635,13D
CO0288134,UA9503,2A
ES1350340,UA7097,9F
NW6864617,NK2018,13C
LN6217530,B62121,3A
ND6655225,NK3205,25A
KD5272644,NK2283,18C
NP9747216,AA9104,11F
YA6457309,DL6910,23C
RR8307573,B65536,24A
RD9459254,DL4739,7B
CD8337394,NK1067,11D
CE7033035,G43364,3F
PP7053259,G45194,26A
DF0552337,AS3647,13D
AL2539273,NK2018,19E
IV5129355,SY1214,24D
JG5580976,F96872,23D
IB2263773,B64098,14C
GE3317710,DL3424,18E
PQ4940929,WN5411,13E
ML6011781,UA7097,25D
MI5498945,SY7998,27B
YL2803483,AS4173,5C
WU1981195,DL6412,6A
SU8278787,UA7063,16C
OQ6279675,B62853,11D
BP2669166,G45486,14F
PF9822217,SY6939,17A
VI6986684,UA1599,27B
XR4853163,WN7682,26B
XJ5437820,AA9464,18D
BR0715892,NK7484,17E
IX7737659,B62287,4C
EJ3812304,B69918,16F
AK5554315,NK5823,21F
ZB4773792,AA1020,6E
IV0097823,SY1821,1E
AL2594222,WN4909,13B
AY9991348,NK5275,6C
HS2708462,NK9560,3D
UY2042871,AS6049,19C
SZ2213116,G48357,18A
GC3931981,WN7830,25E
CP3859100,UA1241,2E
PU7156171,WN7257,8F
SR2725588,NK1798,26A
FE0559709,NK8966,14A
CF0909381,NK7342,7B
DN1966731,SY9777,23B
JL3637282,NK1798,24A
ZC8968353,UA9503,2E
AC4294693,AA3427,4B
VX2395788,DL6040,19A
ZV8240137,F98742,20E
MA7506038,G43537,24A
UK1418270,NK2675,2C
QV2082100,NK1276,7E
OQ7357506,DL3774,18C
IN2208506,DL6215,22E
XZ3235422,UA5274,24A
UQ3664962,WN2287,14B
NJ2653322,G49033,15C
QU5274175,B61065,10F
XB2542144,UA2888,3B
MY7780982,WN2341,30B
KE4092204,AS2693,16C
MJ3260141,G46152,16F
CB3781115,UA9519,18B
ML2192824,WN2827,23D
XG9017802,F92879,26B
KD9177875,NK4814,25B
XQ8243500,AS7365,28F
KR5678248,AA6323,16C
DV1300372,NK2099,21C
BA5310051,AS9075,17E
YJ6619707,WN5837,15A
IB2151837,UA1486,24D
YS6770296,NK5823,8F
ON5792981,AA4066,17E
NU4210219,B64167,25D
TO1259571,AS1471,17C
SU4710071,DL3704,18B
ZX4508390,G41263,9D
IQ6818534,SY9450,4E
AA3384848,WN6786,9F
MS6272603,F94764,2B
YH2219275,G48551,23E
VC5274138,WN8014,1D
MO0436306,NK4987,29C
XJ1615510,DL7755,16C
BT8575829,NK3308,14B
IY5191189,G47167,14C
LP0281312,AA5745,30C
FP9360083,G49033,20A
LN6217530,UA4473,2D
LB7806702,F98672,18F
MB3021360,F94628,25E
SJ5759776,SY2141,1D
DF0552337,DL4239,11D
FO3538828,AA8499,4C
BW8863538,NK8277,26C
YO7837875,F93517,8C
HF4432007,G44923,3F
IZ1973404,DL7948,4E
VC6028887,G43307,8A
BY2374228,B69265,12E
PD5207002,UA2663,15A
MM2520673,WN1479,25C
AC7271003,DL4281,23B
WS3367974,SY5698,17E
ZA9668922,AA5745,30C
ZI9442545,G48714,17A
IZ1973404,UA9387,20A
QU7160582,AS6451,17A
NE1074150,G41251,23A
TR0342851,F96234,18E
VS1559485,G41154,14E
DA3745632,G48442,10E
TG8986338,SY2874,4D
XR6934382,UA2663,14A
DR7360686,UA1132,2C
LK6479068,WN8626,15E
GK9228633,AS6451,19A
IQ7805655,SY7893,19B
WQ3912488,WN6028,19E
XW5342435,WN6844,13B
QO3914724,SY7190,4D
YZ2868205,G45339,26B
XN5698310,NK8966,5C
PG6505088,F96556,14E
XW5342435,UA7063,23D
OQ0622175,AS2394,25C
NW7019559,NK3308,20A
AM1547254,F96556,19C
MQ9139557,AA7722,18F
YJ3609604,UA2888,1E
BT8575829,AA2382,13B
JR7455127,B66455,25D
RG9439226,F96107,1E
CP5556074,UA4010,22F
YL1505601,F96556,3D
PG1557301,WN7314,1E
KS3687489,WN7844,17B
IL6166338,AS2777,27F
NC8444783,G49169,23E
TC9563027,SY8218,24B
PC7136415,UA4574,27E
QJ4277176,UA5577,7B
CK2485544,UA9465,21C
UU0344749,SY2712,30C
KT0091361,B64079,2A
WO3378404,F99400,4F
EZ2919069,G49033,24E
GH5897812,SY2914,5D
YS6770296,NK7314,19F
PB3385100,G41786,2A
WT4756136,AS6184,2F
FI1512815,NK7469,25C
GB0412446,SY9450,24B
DV1992725,WN3882,30D
UP9135793,AS3497,15C
NW1064820,AS2777,11C
SZ7298740,F92494,25F
QL0339515,NK3670,1E
TK3941509,SY6939,12B
ZA9503886,DL4497,5B
ND4729564,UA4010,4C
WQ0423923,AA5999,13B
MU9119161,UA3100,8C
SM3771876,G43307,29B
UJ5148556,UA9503,23B
GI6174003,WN6393,15E
FE0559709,WN2722,12B
YA0555398,F98672,2E
KC9294981,B64098,21B
UH9881555,SY1748,19E
JM0712205,UA1130,27A
VF7710306,AA7900,29B
LV1016904,B62853,10C
ME8638161,DL6412,25A
AD5791543,UA3100,16E
PD1545971,F95294,3B
BO5510143,NK1978,19F
CS2887155,WN7322,5E
BG3508056,WN8626,28B
VP3275615,WN1155,29D
TH4287205,F98339,30E
EK6579010,AS2777,19C
OB9040730,SY2141,28B
AI1432144,B62220,17B
BI1846748,SY2910,23E
VP3275615,SY5826,4C
WB6757558,B63223,19B
QU6391590,UA2663,6A
YP7019024,SY6497,18C
IJ3485054,SY1530,10E
OY4399094,NK1067,17B
ZQ0411986,DL5973,27F
ZY4855408,B67231,6E
JW7666449,F94628,28A
KY3531253,SY5818,23B
HY7214429,UA2306,19B
CD7498891,WN2013,7F
PC7816634,AS8506,6E
SA7415935,G41251,14A
RF0113240,SY1399,13E
YP9194402,AA3206,11D
